,0
8077,RER1
8078,WASF2
8079,ASPRV1
8080,AHSG
8081,GSTM3
8082,STRN3
8083,HPS5
8084,KIAA2013
8085,UBN2
8086,TAPBP
8087,IST1
8088,ARHGEF17
8089,GOLGA5
8090,OGDH
8091,UBP1
8092,TAF5
8093,PLS1
8094,EIF4E
8095,INTS8
8096,MBOAT7
8097,CPNE3
8098,SEMG1
8099,VKORC1
8100,EPHA4
8101,GLG1
8102,CKAP2
8103,ZNF28
8104,PPAT
8105,IRF2BPL
8106,PLEKHA6
8107,RAP2C
8108,GEMIN6
8109,MCCC2
8110,CYP1B1
8111,INTS5
8112,KIAA1217
8113,MICU2
8114,SLC7A5
8115,NT5DC2
8116,PXDN
8117,LAMTOR2
8118,GON4L
8119,NPEPL1
8120,RBM38
8121,ARF4
8122,AKT1S1
8123,NCCRP1
8124,TMEM126A
8125,GABPB1
8126,DHRS2
8127,C19ORF66
8128,ACKR3
8129,TBC1D10A
8130,KIF4A
8131,TMCC1
8132,UIMC1
8133,TMED3
8134,DOPEY2
8135,SLC12A2
8136,TMEM258
8137,APMAP
8138,ATP6V0D1
8139,PIK3R4
8140,CHMP1A
8141,STON1
8142,LPCAT4
8143,PIGU
8144,MAN1A2
8145,DGAT1
8146,YEATS2
8147,TMEM126B
8148,FGA
8149,NFRKB
8150,ATP9A
8151,CNOT7
8152,ARHGEF5
8153,TBC1D5
8154,S100A11
8155,ANKRD27
8156,PIEZO1
8157,STX10
8158,ZC3H12A
8159,SUPT3H
8160,C1ORF174
8161,C2CD2L
8162,ZNF845
8163,SLC30A6
8164,NFATC3
8165,SGK223
8166,ATP6V0A1
8167,CLDN4
8168,DLG1
8169,EIF3CL
8170,PLD3
8171,THOC3
8172,CNOT11
8173,SOX13
8174,ATP5F1
8175,KANSL3
8176,GGCT
8177,PNISR
8178,BOK
8179,SLC1A5
8180,SPRR2D
8181,FAM210A
8182,B4GALT7
8183,PTDSS1
8184,VPS45
8185,PMVK
8186,ASCC2
8187,MICU1
8188,RTKN
8189,RAD54L2
8190,TMEM199
8191,SEC24C
8192,NDST3
8193,ASUN
8194,MARK3
8195,TMEM50A
8196,ITPKB
8197,WWC3
8198,TGIF1
8199,AMOTL2
8200,SMOC1
8201,SLC30A7
8202,ARID5B
8203,HP
8204,LCN1
8205,SMPD4
8206,ARFGAP1
8207,TM9SF1
8208,WDHD1
8209,CABIN1
8210,C1ORF226
8211,SLC27A4
8212,NAB1
8213,TRMT112
8214,LRRC15
8215,CLPTM1L
8216,ARRDC1
8217,ZHX3
8218,NOS1AP
8219,HSD17B8
8220,PRTN3
8221,AIF1L
8222,BPIFA1
8223,DHRS4
8224,ATP5G3
8225,FAM175A
8226,EXOC8
8227,ZNF316
8228,SYNGR2
8229,ARVCF
8230,NDUFA12
8231,SPG7
8232,IGF2R
8233,MUCL1
8234,BCAS1
8235,PGRMC2
8236,UHRF1BP1L
8237,S100A16
8238,OPA3
8239,RPS6KA4
8240,TIMM23B
8241,ELOVL7
8242,SEC11A
8243,LMX1B
8244,TOMM22
8245,MFN1
8246,STRIP1
8247,PDXK
8248,OCIAD2
8249,SNX2
8250,VPS13B
8251,SPIRE1
8252,EHBP1L1
8253,HPS6
8254,MRPL19
8255,TMEM245
8256,CRAMP1L
8257,TAF9
8258,UBL3
8259,VKORC1L1
8260,FGB
8261,TMEM120A
8262,KIAA1211L
8263,ATP6V1C1
8264,CDC42BPG
8265,TXN
8266,HIGD1A
8267,ZNF609
8268,KDM4B
8269,PRSS8
8270,TBC1D30
8271,INTS10
8272,PBDC1
8273,OR5AC2
8274,BCR
8275,CREG1
8276,SRCIN1
8277,MED13L
8278,MPO
8279,ALOX12B
8280,KIAA1324
8281,TAF9B
8282,CC2D1A
8283,CERS2
8284,FUT8
8285,TGM5
8286,CCDC154
8287,GDAP1
8288,SRP54
8289,AP5B1
8290,AP1M2
8291,CNNM4
8292,PCYOX1L
8293,MED18
8294,APOA2
8295,CLU
8296,IDH3A
8297,SFXN3
8298,NBAS
8299,POLR2K
8300,REV1
8301,RTFDC1
8302,HORMAD2
8303,USP9X
8304,FARSB
8305,CAMSAP1
8306,L2HGDH
8307,FAM3A
8308,APOD
8309,ALDH6A1
8310,EXOC1
8311,SLC35D1
8312,BABAM1
8313,PDF
8314,NKX2-3
8315,SNX8
8316,GEMIN8
8317,NRDE2
8318,STX6
8319,COX11
8320,ZNF146
8321,CASKIN2
8322,LAMTOR4
8323,EIF2B4
8324,EXOC5
8325,ABCC4
8326,NCLN
8327,TMF1
8328,SLC25A35
8329,LAMA5
8330,DMKN
8331,PISD
8332,TMEM165
8333,TMEM161A
8334,CTAGE5
8335,CFP
8336,GTF2H2
8337,SBNO1
8338,MUC5B
8339,TICRR
8340,SLC2A10
8341,ETV6
8342,WFS1
8343,C19ORF47
8344,PPIC
8345,ARHGAP32
8346,QSER1
8347,ANKRD65
8348,KIF22
8349,MIF
8350,GOSR1
8351,DHTKD1
8352,COQ10B
8353,DIP2B
8354,PRDX6
8355,VGF
8356,PDZD11
8357,FNDC3B
8358,RTN4
8359,DSC3
8360,LOR
8361,A2ML1
8362,RAB18
8363,HPS3
8364,MIOS
8365,INTS12
8366,KLHL12
8367,FKTN
8368,C2ORF47
8369,MTSS1L
8370,FAM168A
8371,OXA1L
8372,ERGIC1
8373,SLC25A52
8374,ARL8A
8375,TRIM47
8376,RPL39
8377,PPIF
8378,SORT1
8379,SDF4
8380,TMEM256
8381,LMAN1L
8382,TRPM4
8383,ATF7IP
8384,OR4L1
8385,ZNF592
8386,SNX27
8387,ND3
8388,DDX49
8389,ADAM15
8390,TMCO1
8391,BSPRY
8392,LMAN2
8393,RYR1
8394,NSMCE1
8395,FARP2
8396,CTSV
8397,GABPB2
8398,DNAJB4
8399,RUFY1
8400,LRRC4C
8401,KIF2C
8402,CPE
8403,ABCB7
8404,TMEM59
8405,TRIO
8406,TGFBRAP1
8407,ANAPC16
8408,SRD5A3
8409,TFAP2B
8410,NPNT
8411,PC
8412,RIN2
8413,NFXL1
8414,SCYL3
8415,HIP1
8416,CEACAM6
8417,SEMA3C
8418,RRAS2
8419,TBL1Y
8420,GRHL2
8421,CCNT2
8422,DNASE1L1
8423,RAP2B
8424,PALM3
8425,CD58
8426,CCNY
8427,UGDH
8428,C11ORF98
8429,CDIPT
8430,GPRC5C
8431,CHD7
8432,RAP1B
8433,RALA
8434,GTPBP6
8435,RFTN1
8436,LAMB2
8437,PALM
8438,GLIPR2
8439,GNG10
8440,BNIP3
8441,ZNF16
8442,WDR89
8443,NSUN4
8444,ZNF652
8445,RAP1A
8446,PIPSL
8447,NCAM2
8448,RGS19
8449,ANAPC10
8450,ERICH6B
8451,MTFR1L
8452,ZNF276
8453,YPEL5
8454,PRAF2
8455,TP53I11
8456,MID1
8457,FAM102B
8458,TTC3
8459,PQLC3
8460,TRIM23
8461,DOCK1
8462,CST6
8463,SPINT1
8464,TMEM50B
8465,CDYL2
8466,CREB3L4
8467,MTERF4
8468,CSNK1G3
8469,PDLIM2
8470,CAPN5
8471,GPC6
8472,TMEM131
8473,RAB25
8474,MFSD10
8475,CLTB
8476,WRAP53
8477,CYB5R1
8478,ZFP64
8479,UQCRFS1P1
8480,SCCPDH
8481,DCUN1D3
8482,PTPLB
8483,MARCKSL1
8484,ARL6IP5
8485,ITIH2
8486,MRPL41
8487,PAPD4
8488,FAM126B
8489,AP2S1
8490,TCF20
8491,SMIM4
8492,CCDC127
8493,PEX13
8494,BMP2K
8495,REEP3
8496,ATP2B1
8497,EPS8
8498,ORMDL2
8499,CDKAL1
8500,SMPDL3B
8501,NDUFAF3
8502,GAA
8503,CDS2
8504,SH3BGRL3
8505,EFNA1
8506,PUSL1
8507,DPY19L2P1
8508,TTC17
8509,INO80D
8510,TMEM205
8511,CFAP54
8512,NINJ1
8513,APRT
8514,SPCS3
8515,FBXO34
8516,ERCC2
8517,CCDC155
8518,SPO11
8519,PCDHA6
8520,RHBDF1
8521,ETF1
8522,SPRR1B
8523,MCMDC2
8524,MRPL22
8525,SLC5A6
8526,EMC6
8527,SH3BGRL2
8528,CYSRT1
8529,LCT
8530,DCTN5
8531,ANGPT1
8532,AVL9
8533,LSM11
8534,WDR66
8535,OSBPL5
8536,MX1
8537,SULT1A4
8538,ATP6
8539,GALNT3
8540,CYTH3
8541,CREB5
8542,TUBB2A
8543,TUBA3C
8544,MCCC1
8545,PCCA
8546,ACACB
8547,EIF5B
8548,HIST1H2AE
8549,TUBB6
8550,KRT1
8551,RBM14-RBM4
8552,RABL6
8553,SLC25A6
8554,DDX3Y
8555,TF
8556,TUBAL3
8557,BLVRB
8558,CELF2
8559,PIP4K2B
8560,TWISTNB
8561,MED19
8562,PPA1
8563,BLVRA
8564,CCDC71
8565,ARF5
8566,PIP4K2C
8567,POLR1D
8568,ECH1
8569,SLC25A21
8570,ZNRD1
8571,HLCS
8572,KRT6B
8573,IDH2
8574,ANK1
8575,TAOK1
8576,SPTLC1
8577,RAB8A
8578,DNAJC11
8579,HMGCS1
8580,TPSAB1
8581,LOC102724560
8582,FADS2
8583,CA1
8584,PLEK2
8585,ABCB10
8586,AGPAT5
8587,GMEB2
8588,DARS2
8589,RAB21
8590,MTHFD1L
8591,ADD2
8592,LIN54
8593,GFI1B
8594,DHFR
8595,SUCLG1
8596,USP16
8597,COL18A1
8598,PRSS1
8599,SLC16A1
8600,MPP1
8601,RAB13
8602,KRT19
8603,TSPO
8604,TRNT1
8605,ABHD14B
8606,METTL13
8607,ARL2
8608,FAM133B
8609,METTL7A
8610,NSDHL
8611,HMBS
8612,PAFAH1B3
8613,PYCRL
8614,POLD2
8615,AP3S1
8616,FARSA
8617,LIG1
8618,GCLM
8619,IFRD2
8620,PLOD1
8621,ALG5
8622,RREB1
8623,TP53RK
8624,SLC25A15
8625,NUDT1
8626,MSMO1
8627,TAMM41
8628,ESYT2
8629,MPDU1
8630,ITPK1
8631,SETSIP
8632,GLRX5
8633,MIS18A
8634,TBPL1
8635,LXN
8636,GATAD2A
8637,TXNDC9
8638,TMPRSS15
8639,NECAP2
8640,UQCR10
8641,SP2
8642,PRPF39
8643,GUF1
8644,ND1
8645,SPNS1
8646,AMMECR1
8647,DPY30
8648,HPRT1
8649,ALDH4A1
8650,ANP32E
8651,RECQL
8652,ARHGEF1
8653,ECHDC1
8654,DOHH
8655,NAT1
8656,PRG2
8657,TM9SF3
8658,MRPS12
8659,AK6
8660,UBA2
8661,ARMC6
8662,MTFP1
8663,MYL4
8664,GSTO1
8665,C9ORF64
8666,C4ORF27
8667,GSE1
8668,ACSS1
8669,LYPLA2
8670,SUCLG2
8671,INTS1
8672,CMPK1
8673,ATF1
8674,DDX43
8675,PUS1
8676,MRPL16
8677,MORC3
8678,NUDT4
8679,DCK
8680,ACOT7
8681,THAP11
8682,STXBP2
8683,AP1S1
8684,ZNF546
8685,PARVB
8686,AASDHPPT
8687,MRPS10
8688,SCAF8
8689,IRAK1BP1
8690,HMGN5
8691,EP400
8692,PSMA8
8693,G6PC3
8694,IQSEC1
8695,SLC25A32
8696,WBSCR16
8697,RPL22L1
8698,LOC260334
8699,FAU
8700,SH3RF1
8701,SNX4
8702,JMY
8703,KPRP
8704,MAGEA1
8705,PMEL
8706,EHD4
8707,ZNF622
8708,KLHDC4
8709,AP3S2
8710,CCNL2
8711,SNORA5A
8712,SNORA73A
8713,TTC39A
8714,GNPAT
8715,NME2P1
8716,PCYOX1
8717,MYH4
8718,KRT7
8719,AGMAT
8720,SHCBP1
8721,KCNK4
8722,HYI
8723,GATC
8724,KCTD6
8725,NUDT14
8726,PLOD2
8727,TOR1A
8728,STC2
8729,PLAT
8730,COL6A1
8731,PVR
8732,PCSK6
8733,NPC2
8734,MFGE8
8735,KDELC1
8736,KDELC2
8737,ERO1LB
8738,FOXRED2
8739,CHPF
8740,IL17RA
8741,NEU1
8742,GDF15
8743,TM2D3
8744,SIL1
8745,PLEKHF2
8746,UGGT2
8747,CHPF2
8748,ADAMTS1
8749,FKBP7
8750,ADAM9
8751,FKBP10
8752,ZNF385C
8753,DUPD1
8754,MAB21L3
8755,TGFB2
8756,SEP15
8757,TGFBI
8758,PLAU
8759,SERPINE1
8760,C5
8761,TCTN3
8762,CNTNAP3B
8763,NTS
8764,CNNM3
8765,ST8SIA4
8766,PROS1
8767,TOR1B
8768,LTBP1
8769,CXCL5
8770,ITGA3
8771,TLN2
8772,PHLDB1
8773,ADARB2
8774,SRFBP1
8775,CMSS1
8776,C1D
8777,C1ORF68
8778,UTS2
8779,MRPS16
8780,RRP36
8781,KLHDC10
8782,RALGPS2
8783,NOVA2
8784,ZMAT2
8785,DSG1
8786,TMA7
8787,TIMM13
8788,TBL2
8789,AZGP1
8790,DSC1
8791,PRDX3
8792,BOLA2
8793,CDH2
8794,FSTL3
8795,BET1
8796,ADAM10
8797,TMEM5
8798,SEMA3A
8799,FAM3C
8800,CRTAP
8801,HTATIP2
8802,P3H4
8803,CES1
8804,CNPY3
8805,CTSC
8806,B4GAT1
8807,PRSS23
8808,GALNT5
8809,CHST14
8810,GALNT13
8811,CLPTM1
8812,SLC38A10
8813,VSTM2L
8814,COL4A2
8815,COL5A2
8816,COL12A1
8817,DCBLD2
8818,CPD
8819,ATF6B
8820,ANKRD46
8821,CYP51A1
8822,TMTC3
8823,COCH
8824,OLFML2A
8825,ECE1
8826,ANO6
8827,STT3B
8828,ERN1
8829,EXT1
8830,EXT2
8831,FAT1
8832,FNDC3A
8833,CLSTN1
8834,CLCC1
8835,POFUT2
8836,DPY19L1
8837,PLXNB2
8838,TMEM2
8839,CNPY4
8840,FUCA2
8841,FZD2
8842,GALC
8843,B4GALNT1
8844,GALNS
8845,GLCE
8846,ABHD12
8847,GBA
8848,PCOLCE2
8849,GGT1
8850,GLA
8851,GNS
8852,SUMF1
8853,GUSB
8854,NENF
8855,ERO1L
8856,HEXA
8857,HEXB
8858,HFE
8859,NDST1
8860,APLP2
8861,AMIGO2
8862,IGFBP2
8863,INHBB
8864,ITGA6
8865,ITGA2
8866,ITGB5
8867,LAMA3
8868,LAMB1
8869,LAMC2
8870,LIFR
8871,LNPEP
8872,IFITM10
8873,LRP6
8874,LRP5
8875,LTBP3
8876,MAN2B1
8877,MANBA
8878,MATN3
8879,ARSD
8880,ARSE
8881,MET
8882,MFI2
8883,MGAT2
8884,MGAT5
8885,MUC5AC
8886,NAGLU
8887,ATP1B3
8888,NRCAM
8889,NUCB1
8890,NUCB2
8891,CISD2
8892,PAPPA
8893,TXNDC12
8894,SAR1B
8895,CRIM1
8896,TEX264
8897,SUCO
8898,SCARA3
8899,ERGIC3
8900,DHRS7
8901,ERAP1
8902,GALNT7
8903,SERPINE2
8904,PLXNA1
8905,TOR4A
8906,TMEM214
8907,IMPAD1
8908,PARP16
8909,LRRC8D
8910,P3H2
8911,TMEM57
8912,TYW1
8913,PRCP
8914,GALNT10
8915,VEZT
8916,EDEM2
8917,TMEM30A
8918,CSGALNACT1
8919,CISD1
8920,PRKCSH
8921,PCDHB2
8922,PCDHA12
8923,EMC7
8924,TWSG1
8925,SLC39A10
8926,GPR126
8927,GRAMD1B
8928,STIM2
8929,GRAMD1A
8930,NTN4
8931,XYLT2
8932,P3H1
8933,SGCD
8934,SGSH
8935,BMP1
8936,SLC6A6
8937,SLIT3
8938,CHID1
8939,HSPA13
8940,BST1
8941,ADAM17
8942,TIMP2
8943,C1S
8944,UPK1B
8945,VLDLR
8946,WNT7B
8947,CA12
8948,CACNA2D1
8949,MANF
8950,CRELD1
8951,CRELD2
8952,TTC13
8953,GALNT14
8954,HHIPL2
8955,PLBD1
8956,CNTNAP3
8957,LMAN2L
8958,NETO2
8959,ATRN
8960,ST6GAL2
8961,PIGO
8962,AGPAT9
8963,ITPRIP
8964,B4GALT4
8965,MBTPS1
8966,CTSF
8967,NRP2
8968,ST3GAL5
8969,STBD1
8970,NXPE3
8971,OSMR
8972,CCPG1
8973,GCNT3
8974,DHRS3
8975,GPR56
8976,TM9SF2
8977,CHST10
8978,SCARB1
8979,ENTPD6
8980,MINPP1
8981,CELSR1
8982,MICAL2
8983,ALG3
8984,BTN3A2
8985,C19ORF53
8986,CC2D1B
8987,CRAT
8988,DCLK1
8989,EDF1
8990,GINM1
8991,IBA57
8992,LRRC47
8993,LRRC8A
8994,MAZ
8995,MRPL48
8996,MRPL55
8997,PGAP1
8998,PIN4
8999,PLCB3
9000,PSMC3IP
9001,RPL39P5
9002,SLC9A3R2
9003,TMA16
9004,TMEM160
9005,TMEM41A
9006,TMEM9B
9007,ZNF691
9008,ACP1
9009,AGPAT6
9010,AHCY
9011,ALG11
9012,ALG6
9013,ALG9
9014,ANO10
9015,ARHGAP1
9016,ASIC1
9017,ATL1
9018,ATP11C
9019,ATP6AP1
9020,ATP6AP2
9021,ATP6V0A2
9022,BTN3A3
9023,TMEM263
9024,TMEM259
9025,C1ORF27
9026,TMEM230
9027,CANT1
9028,CBR1
9029,CCDC115
9030,CHP1
9031,CLCN7
9032,CPOX
9033,FAM134B
9034,EMC9
9035,FAM213A
9036,FAM49B
9037,GPR89A
9038,HM13
9039,ISOC1
9040,KCNB2
9041,KIAA0922
9042,LMF2
9043,M6PR
9044,MCOLN3
9045,MOSPD2
9046,MXRA7
9047,PANX1
9048,PITRM1
9049,PPA2
9050,SEC11C
9051,SLC1A1
9052,SLC30A9
9053,SLC35E1
9054,SLC6A8
9055,SNAP47
9056,SPCS1
9057,SPCS2
9058,STX18
9059,STX5
9060,STX8
9061,TAP1
9062,TAPT1
9063,TBC1D19
9064,EMC3
9065,TMEM120B
9066,TMEM147
9067,TMEM38B
9068,TMEM87A
9069,TRPM7
9070,UFSP2
9071,UGT8
9072,VMA21
9073,CAMP
9074,GDF11
9075,TBC1D1
9076,HGH1
9077,MED22
9078,SULF1
9079,MED27
9080,MED26
9081,TAF11
9082,EXOG
9083,MED29
9084,TAF7
9085,GDA
9086,CBY1
9087,AGTPBP1
9088,KANSL2
9089,FAM92A1
9090,SLIT2
9091,USP48
9092,MAP1A
9093,RAB11FIP5
9094,LOC81691
9095,FOCAD
9096,AGAP1
9097,C12ORF45
9098,MYO10
9099,C9ORF142
9100,GLTSCR1L
9101,RAB2B
9102,CALM2
9103,GK
9104,PLOD3
9105,KLHDC2
9106,POLA2
9107,HIST2H4A
9108,COPRS
9109,TSR2
9110,TRIM35
9111,HOTAIR
9112,SIRT5
9113,AK1
9114,PGAM2
9115,LDHC
9116,CKM
9117,SMYD3
9118,ZP3R
9119,RNU4ATAC
9120,RNU6ATAC
9121,TIMM17B
9122,TMX2
9123,TRIM39
9124,RN7SK
9125,RPUSD2
9126,FBXL18
9127,ANXA4
9128,FLG
9129,MYLPF
9130,DYNLT3
9131,KLC1
9132,RNU5A-1
9133,CDKN2C
9134,FNBP1L
9135,REEP4
9136,DNAJC21
9137,C17ORF96
9138,XIST
9139,GM340
9140,ZFP518A
9141,ZFP518B
9142,HMMR
9143,H3F3B
9144,CBS
9145,CSTB
9146,CTH
9147,CTSZ
9148,DUT
9149,SERPINB1
9150,GFPT1
9151,GMDS
9152,GOLGA4
9153,HCCS
9154,KRT6A
9155,KRT16
9156,MDH1
9157,MOCS2
9158,SERPINB6
9159,RNPEP
9160,SH3GL1
9161,SNX1
9162,TPP2
9163,PTER
9164,FAM115A
9165,LANCL1
9166,DNPEP
9167,FBXO3
9168,GLOD4
9169,NOSIP
9170,GNB1L
9171,ADI1
9172,LRRC16A
9173,PBK
9174,LANCL2
9175,STARD7
9176,SMAP1
9177,C19ORF43
9178,DCTPP1
9179,YRDC
9180,ISOC2
9181,MCMBP
9182,COASY
9183,ACTL8
9184,HDHD3
9185,FLYWCH2
9186,APOA1BP
9187,MLKL
9188,U2AF1L4
9189,LYSMD2
9190,IAH1
9191,KRT6C
9192,TUBB8
9193,PEF1
9194,AMPD2
9195,CPT1A
9196,CRIP2
9197,ERCC5
9198,GNL1
9199,LETM1
9200,PFKM
9201,PRIM2
9202,PRPSAP2
9203,SPR
9204,SRP19
9205,TSN
9206,WNT11
9207,SLC30A1
9208,HIST1H2AJ
9209,EIF3J
9210,PAPSS2
9211,FAM50A
9212,TRIP10
9213,ROCK2
9214,SLC4A7
9215,NCAPD2
9216,WARS2
9217,ECI2
9218,MTCL1
9219,AHCYL2
9220,TRAPPC3
9221,GOLIM4
9222,EML4
9223,MRPS28
9224,GIT1
9225,PAM16
9226,ZNF593
9227,HSPA14
9228,MAP1S
9229,PPP6R3
9230,DNAJA4
9231,KIF21A
9232,IWS1
9233,PARVA
9234,TXLNG
9235,UNC45A
9236,RNF20
9237,SPC25
9238,ELAC2
9239,UBE2O
9240,MRPS14
9241,TFB2M
9242,RAPH1
9243,CARS2
9244,CCDC51
9245,NAA15
9246,NAV1
9247,BTF3L4
9248,MRPL54
9249,MPLKIP
9250,FAM91A1
9251,HSP90AB2P
9252,ATP5J2-PTCD1
9253,DHCR24
9254,TRAPPC2B
9255,FHL3
9256,ZNF524
9257,ZNF157
9258,CXORF56
9259,ARMCX1
9260,PLCD4
9261,L3MBTL3
9262,LYRM1
9263,RPS19BP1
9264,ABHD16B
9265,RGAG1
9266,MUC4
9267,NACC1
9268,ANGEL2
9269,PARD3B
9270,ZNF831
9271,PCMTD2
9272,IGHV4OR15-8
9273,GSG2
9274,IQCD
9275,AIM1L
9276,OLFML3
9277,ARMCX2
9278,RCOR3
9279,CRABP2
9280,NFKBIZ
9281,UNC79
9282,WNT8A
9283,LEKR1
9284,HELB
9285,CEP44
9286,AMZ2
9287,ARID3B
9288,POF1B
9289,CCDC141
9290,C9ORF43
9291,TMEM159
9292,ANKS1A
9293,CRISPLD1
9294,PRDM12
9295,MAN1A1
9296,SLC39A9
9297,VPS51
9298,TRAPPC5
9299,TRAPPC2
9300,FOXP4-AS1
9301,DCAF16
9302,KRTAP10-9
9303,BRD8
9304,NAA35
9305,PWWP2B
9306,ARHGEF33
9307,IGFBP1
9308,CDH15
9309,TEX43
9310,ABCA12
9311,HTRA1
9312,MELK
9313,EGLN1
9314,CLNS1A
9315,DSC2
9316,HIC2
9317,HIST1H2BC
9318,PGM3
9319,ROCK1
9320,ADK
9321,ANXA3
9322,DFFA
9323,NQO1
9324,ESD
9325,LTA4H
9326,MSH3
9327,NNMT
9328,PCYT1A
9329,SERPINB5
9330,POLR2D
9331,PRIM1
9332,SRI
9333,TRPS1
9334,CDC45
9335,PSMG1
9336,CPNE1
9337,KYNU
9338,PAPSS1
9339,PDCD5
9340,GINS1
9341,CASP8AP2
9342,RBM12
9343,SMYD5
9344,POLR3F
9345,POLD3
9346,PAPOLA
9347,UBE2C
9348,PTGR1
9349,KIAA0368
9350,COTL1
9351,MAFF
9352,SMARCAL1
9353,RNF138
9354,UFM1
9355,GINS2
9356,NANS
9357,ZNF532
9358,SUPT20H
9359,ACSS2
9360,NIT2
9361,CIAPIN1
9362,NUCKS1
9363,METTL16
9364,PHF23
9365,NHEJ1
9366,TCEAL4
9367,FAM192A
9368,CHD9
9369,MED28
9370,ZFP91
9371,MED30
9372,CDKN2AIPNL
9373,UBLCP1
9374,SDE2
9375,SMS
9376,EHD2
9377,POLD4
9378,EFTUD1
9379,APOC3
9380,ASS1
9381,AKR1C1
9382,AKR1C2
9383,FKBP1A
9384,MFAP4
9385,AKR1C3
9386,CFDP1
9387,FAM50B
9388,PHPT1
9389,MYO15A
9390,TXNDC17
9391,ST13P4
9392,IRX2
9393,ZBTB21
9394,LINC00511
9395,IL1A
9396,SMR3B
9397,LIN9
9398,CST1
9399,ZNF771
9400,TFR2
9401,ZNF184
9402,CENPP
9403,CENPN
9404,MRPL30
9405,ZNF770
9406,CENPT
9407,GAPDHS
9408,HMGB1P1
9409,E2
9410,AMD1
9411,CROCC
9412,HMHA1
9413,KBTBD8
9414,MED31
9415,NAA25
9416,POLB
9417,SNX18
9418,SNX9
9419,TXNL4B
9420,HIST1H4B
9421,HIST1H4C
9422,HIST1H4D
9423,HIST1H4E
9424,HIST1H4F
9425,HIST1H4H
9426,HIST1H4I
9427,HIST1H4J
9428,HIST1H4K
9429,HIST1H4L
9430,HIST2H4B
9431,SETD5
9432,ZNF711
9433,AURKAIP1
9434,ZFX
9435,ASH1L
9436,LOH12CR1
9437,TGFB1I1
9438,STK16
9439,CNTF
9440,UGP2
9441,PKD1L3
9442,RASGRP1
9443,CDO1
9444,CCDC82
9445,HAS1
9446,USP33
9447,TRC8
9448,RIT1
9449,SAT2
9450,UBR3
9451,IREB2
9452,USP20
9453,HIF3A
9454,MYOG
9455,SPRY2
9456,UBR1
9457,ANKRD40
9458,CMC2
9459,EIF5A2
9460,TUBA3E
9461,TRAFD1
9462,COL4A1
9463,COL4A3
9464,COL4A5
9465,COL4A6
9466,FASTKD3
9467,TUBA3D
9468,PRKCH
9469,DGKI
9470,CAPN7
9471,YY1AP1
9472,ZPR1
9473,ZBED1
9474,ZWILCH
9475,ZFYVE19
9476,SEPSECS
9477,HARS2
9478,NARS2
9479,SDCCAG8
9480,CTNNA3
9481,MVB12B
9482,TRIM41
9483,FAM129B
9484,ZG16
9485,HIST2H2BB
9486,ANKRD32
9487,UBR2
9488,LOC283788
9489,RPL27AP6
9490,RPS2P40
9491,GUCA2A
9492,LOC100289097
9493,HIST1H3B
9494,EIF5
9495,HRNR
9496,SEMG2
9497,UBAP2
9498,XIAP
9499,ARFGAP3
9500,METTL8
9501,FAM134C
9502,GPLD1
9503,EPOR
9504,TLR2
9505,TLR1
9506,ARL14EP
9507,RAB5
9508,BTL
9509,BNL
9510,CCT6B
9511,CPNE2
9512,FAM184B
9513,OCM
9514,MAT1A
9515,BTAF1
9516,CPVL
9517,ELOC
9518,NEK8
9519,TH
9520,UBTFL1
9521,STP22
9522,OR6K3
9523,WSB1
9524,PIR
9525,SLC7A11
9526,MREG
9527,APOBEC3A
9528,APOBEC3H
9529,PRP22
9530,CDC13
9531,PAB1
9532,ATP1
9533,RPS4B
9534,RPL2B
9535,MAM33
9536,MRPL17
9537,CUL4
9538,FBXO18
9539,URN1
9540,TIR
9541,SRS2
9542,SNR7-L
9543,SNR7-S
9544,SNR6
9545,UBE2G1
9546,UBE2G2
9547,UBC5
9548,FETUB
9549,UBC12
9550,TRIM74
9551,MTSS1
9552,BEND5
9553,KRTAP10-7
9554,KRTAP10-3
9555,GCC2
9556,RUSC2
9557,OSBPL1A
9558,UBE2Q2
9559,CYP19A1
9560,ERICH5
9561,GTF2IRD1
9562,VAMP3
9563,S100A13
9564,GAP43
9565,VPS25
9566,RAP2A
9567,KATNAL1
9568,PARD6G
9569,FUS6
9570,CSN6A
9571,CAND2
9572,NPAT
9573,TRO
9574,BCL2L2-PABPN1
9575,SECISBP2
9576,FAM195A
9577,TRAPPC10
9578,TRAPPC9
9579,C7ORF43
9580,FOXC1
9581,ARMCX5-GPRASP2
9582,CALM3
9583,PRR5
9584,KRT82
9585,SPIN1
9586,C11ORF84
9587,ANKHD1-EIF4EBP3
9588,FAM193A
9589,MRPL27
9590,TUBA8
9591,KRT85
9592,ZZZ3
9593,MBIP
9594,POTEI
9595,WASL
9596,PDCL3
9597,WIPF2
9598,WIPF3
9599,ACTR10
9600,ADD3
9601,FBXO30
9602,FMN2
9603,LY6D
9604,ATP8B2
9605,OR9A4
9606,VSIG1
9607,RBM33
9608,TIMD4
9609,CCDC97
9610,SATB2
9611,TLK1
9612,CALD1
9613,CNN3
9614,DPYSL3
9615,SYNJ1
9616,GPHN
9617,DPYSL4
9618,SORBS1
9619,COBLL1
9620,CKAP2L
9621,ARPIN
9622,ACOT1
9623,WASH6P
9624,KIAA1598
9625,TUBB4A
9626,ROCK1P1
9627,DENR
9628,OPA6
9629,VPREB1
9630,COPS8
9631,COPS7B
9632,RGS11
9633,SDK2
9634,RAPGEF6
